#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : MyOcean
#Format Version : 1.0
#Last Update : 20151217130514
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151129/MO_LATEST_TS_MO_VIDA_20151129.nc,45.5488,45.5488,13.5505,13.5505,2015-11-29T00:00:00Z,2015-11-29T23:30:00Z,NIB-MBS,2015-11-30T04:02:53Z,R, DEPH EWCT NSCT WSPD WDIR DRYT RELH TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151129/MO_LATEST_TS_MO_W1M3A_20151129.nc,43.8264,43.8264,9.1117,9.1117,2015-11-29T00:00:00Z,2015-11-29T18:00:00Z,CNR-ISSIA,2015-11-30T08:25:04Z,R, ATMS DEPH DRYT FLU2 GSPD HEAD LINC OSAT PRES PRRT PSAL RDIN RELH TEMP TUR6 VAVH VDIR WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_GL_58970_20151130.nc,43.5862,43.6454,7.32022,7.47022,2015-11-30T00:01:23Z,2015-11-30T23:01:14Z,INSU  Institut National des Sciences de l'Univers,2015-12-01T19:50:28Z,R, PRES CDOM PSAL TEMP TEMP_DOXY CNDC
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_GL_68452_20151130.nc,38.988,38.9923,0.42801,0.64675,2015-11-30T05:20:30Z,2015-11-30T21:27:04Z,SOCIB (Spain),2015-12-03T15:09:29Z,R, PRES PSAL CNDC TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_1900951_20151130.nc,32.348,32.348,27.162,27.162,2015-11-30T23:32:08Z,2015-11-30T23:32:08Z,US NAVAL OCEANOGRAPHIC OFFICE(BAY ST LOUIS  MISSISSIPI),2015-12-02T03:06:41Z,R, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6900321_20151130.nc,35.273,35.273,-4.593,-4.593,2015-11-30T16:09:04Z,2015-11-30T16:09:04Z,US NAVAL OCEANOGRAPHIC OFFICE(BAY ST LOUIS  MISSISSIPI),2015-12-01T22:13:55Z,R, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6900636_20151130.nc,36.55,36.55,-0.88,-0.88,2015-11-30T02:28:57Z,2015-11-30T02:28:57Z,INSTITUTO ESPANOL DE OCEANOGRAFIA (MADRID),2015-12-01T22:10:43Z,R, PRES TEMP PSAL PRES_ADJUSTED
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901767_20151130.nc,40.9919,40.9919,11.4363,11.4363,2015-11-30T10:35:00Z,2015-11-30T10:35:00Z,LOV  Laboratoire Oceanographique de Villefranche,2015-11-30T18:05:25Z,R, PRES PSAL TEMP DOX2 DOWNWELLING_PAR DOWN_IRRADIANCE490 DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 CDOM BBP700 CPHL CPHL_ADJUSTED NTAW
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901816_20151130.nc,41.9926,41.9926,10.1604,10.1604,2015-11-30T00:05:00Z,2015-11-30T00:05:00Z,OGS  ISTITUTO NAZIONALE DI OCEANOGRAFIA E GEOFISICA SPERMENTALE,2015-12-01T11:55:32Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901818_20151130.nc,33.7272,33.7272,20.1819,20.1819,2015-11-30T23:52:00Z,2015-11-30T23:52:00Z,OGS  ISTITUTO NAZIONALE DI OCEANOGRAFIA E GEOFISICA SPERMENTALE,2015-12-01T03:06:49Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901824_20151130.nc,35.4898,35.4898,27.2929,27.2929,2015-11-30T23:40:00Z,2015-11-30T23:40:00Z,OGS  ISTITUTO NAZIONALE DI OCEANOGRAFIA E GEOFISICA SPERMENTALE,2015-12-01T03:06:48Z,R, PRES PSAL TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901825_20151130.nc,35.0401,35.0401,35.4333,35.4333,2015-11-30T23:56:00Z,2015-11-30T23:56:00Z,OGS  ISTITUTO NAZIONALE DI OCEANOGRAFIA E GEOFISICA SPERMENTALE,2015-12-01T03:07:36Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6901846_20151130.nc,36.4703,36.4703,17.4792,17.4792,2015-11-30T23:49:00Z,2015-11-30T23:49:00Z,OGS  ISTITUTO NAZIONALE DI OCEANOGRAFIA E GEOFISICA SPERMENTALE,2015-12-01T03:06:05Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6902569_20151130.nc,31.987,31.987,28.295,28.295,2015-11-30T05:18:22Z,2015-11-30T05:18:22Z,Bundesamt fur Seeschifffahrt und Hydrographie  BSH,2015-12-01T22:07:17Z,R, PRES TEMP PRES_ADJUSTED PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_PR_PF_6902570_20151130.nc,34.255,34.255,26.104,26.104,2015-11-30T05:46:06Z,2015-11-30T05:46:06Z,Bundesamt fur Seeschifffahrt und Hydrographie  BSH,2015-12-08T16:06:02Z,R, PRES TEMP PRES_ADJUSTED PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_13905_20151130.nc,37.168,37.724,1.619,1.827,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,UNKNOWN INSTITUTION,2015-12-01T06:23:34Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_6100538_20151130.nc,39.6777,39.8355,6.3618,6.561,2015-11-30T00:00:46Z,2015-11-30T23:01:37Z,SHOM,2015-12-01T05:30:53Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_6100863_20151130.nc,37.8974,37.9574,3.494,3.674,2015-11-30T00:00:12Z,2015-11-30T23:00:07Z,SHOM,2015-12-01T06:04:27Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_6100865_20151130.nc,40.0259,40.1307,6.4057,6.6282,2015-11-30T00:01:08Z,2015-11-30T23:01:08Z,SHOM,2015-12-01T05:35:55Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_6100866_20151130.nc,40.2253,40.299,6.3788,6.4937,2015-11-30T00:01:00Z,2015-11-30T23:00:11Z,SHOM,2015-12-01T05:36:00Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_6100867_20151130.nc,40.2781,40.3015,0.673,0.6811,2015-11-30T00:00:12Z,2015-11-30T23:00:13Z,SHOM,2015-12-01T05:35:58Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_61015_20151130.nc,31.672,32.814,31.17,32.738,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,UNKNOWN INSTITUTION,2015-12-01T02:34:18Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_61652_20151130.nc,37.21,37.24,5.61,5.736,2015-11-30T01:56:00Z,2015-11-30T21:55:00Z,UNKNOWN INSTITUTION,2015-12-01T02:44:56Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_62907_20151130.nc,37.584,37.619,8.511,8.665,2015-11-30T01:54:00Z,2015-11-30T21:51:00Z,UNKNOWN INSTITUTION,2015-12-01T02:31:16Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_DB_62909_20151130.nc,37.126,37.164,-0.501,-0.262,2015-11-30T01:56:00Z,2015-11-30T22:00:00Z,UNKNOWN INSTITUTION,2015-12-01T02:38:50Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_61001_20151130.nc,43.4,43.4,7.8,7.8,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Meteo-France,2015-12-01T03:41:27Z,R, TEMP ATMS ATPT WSPD DEWT DRYT RELH SWPR SWHT WDIR DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_CenturiTG_20151130.nc,42.9658,42.9658,9.34983,9.34983,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:03:07Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_FosSurMerTG_20151130.nc,43.4049,43.4049,4.89294,4.89294,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:04:44Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_LaFigueiretteTG_20151130.nc,43.4835,43.4835,6.93377,6.93377,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:00:51Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_MarseilleTG_20151130.nc,43.2785,43.2785,5.3537,5.3537,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:01:26Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_NiceTG_20151130.nc,43.6956,43.6956,7.2855,7.2855,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:04:01Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_PortVendresTG_20151130.nc,42.5201,42.5201,3.1073,3.1073,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T21:01:37Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_SolenzaraTG_20151130.nc,41.8569,41.8569,9.40383,9.40383,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T20:48:31Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_MO_ToulonTG_20151130.nc,43.1228,43.1228,5.9146,5.9146,2015-11-30T00:00:00Z,2015-11-30T23:50:00Z,SHOM,2015-12-07T20:54:08Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_PF_6901888_20151130.nc,39.4755,39.4755,24.6282,24.6282,2015-11-30T00:54:00Z,2015-11-30T08:18:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-30T12:14:09Z,R, PRES PSAL TEMP_DOXY TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_PF_6901890_20151130.nc,38.9135,38.9135,25.7699,25.7699,2015-11-30T06:00:00Z,2015-11-30T19:13:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-30T21:14:51Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_TS_3EBE3_20151130.nc,36.4309,37.07,0.68057,3.12233,2015-11-30T13:27:32Z,2015-11-30T23:56:23Z,MIO  Mediterranean Institute of Oceanography,2015-12-02T09:46:12Z,R, DEPH PSAL SSJT CNDC TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/GL_LATEST_TS_TS_9VBM5_20151130.nc,37.2833,38.7667,-0.4333,0.85,2015-11-30T12:07:00Z,2015-11-30T20:09:00Z,UNKNOWN INSTITUTION,2015-12-01T03:46:09Z,R, SSJT PSAL DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61196_20151130.nc,41.90491,41.90613,3.64563,3.65479,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61197_20151130.nc,39.71436,39.71924,4.4165,4.42871,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61198_20151130.nc,36.56982,36.57227,-2.34131,-2.33887,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61280_20151130.nc,40.68604,40.68604,1.46484,1.46729,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61281_20151130.nc,39.52148,39.52148,0.20508,0.20752,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61417_20151130.nc,37.65625,37.65625,-0.32471,-0.32227,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_61430_20151130.nc,39.55078,39.55322,2.10205,2.10693,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH VTDH VTZA VDIR DRYT WSPD WDIR HCSP HCDT TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_AlcudiaTG_20151130.nc,39.8347,39.8347,3.13917,3.13917,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_AlgecirasTG_20151130.nc,36.1769,36.1769,-5.39833,-5.39833,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_AlmeriaTG_20151130.nc,36.83,36.83,-2.478,-2.478,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_BarcelonaTG_20151130.nc,41.342,41.342,2.163,2.163,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_FormenteraTG_20151130.nc,38.7347,38.7347,1.41889,1.41889,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_GandiaTG_20151130.nc,38.995,38.995,-0.152,-0.152,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_IbizaTG_20151130.nc,38.9111,38.9111,1.44972,1.44972,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_MahonTG_20151130.nc,39.893,39.893,4.27056,4.27056,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_MalagaTG_20151130.nc,36.712,36.712,-4.417,-4.417,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_MelillaTG_20151130.nc,35.291,35.291,-2.918,-2.918,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_MotrilTG_20151130.nc,36.72,36.72,-3.524,-3.524,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_PalmadeMallorcaTG_20151130.nc,39.5603,39.5603,2.6375,2.6375,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_SaguntoTG_20151130.nc,39.634,39.634,-0.206,-0.206,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_TarifaTG_20151130.nc,36.0064,36.0064,-5.60361,-5.60361,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/IR_LATEST_TS_MO_ValenciaTG_20151130.nc,39.46,39.46,-0.33,-0.33,2015-11-30T00:00:00Z,2015-11-30T23:59:00Z,Puertos del Estado (Spain),2015-12-02T18:18:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_PR_PF_6901888_20151130.nc,39.4755,39.4755,24.6282,24.6282,2015-11-30T08:18:14Z,2015-11-30T08:18:14Z,HCMR,2015-12-01T06:32:47Z,R, PRES TEMP PSAL DOX1
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_PR_PF_6901890_20151130.nc,38.9135,38.9135,25.7699,25.7699,2015-11-30T19:15:15Z,2015-11-30T19:15:15Z,HCMR,2015-12-01T06:32:47Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_DC_MYO_MO_300234062834800_20151130.nc,31.7786203453,31.7905506967,32.3349117879,32.3461741418,2015-11-30T02:00:00Z,2015-11-30T05:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-12-01T07:20:08Z,R, UCUR VCUR DEPH DROGUE_PRESENCE
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_DC_MYO_MO_300234062835700_20151130.nc,31.7309926989,31.8427917754,32.5565793968,32.65864658,2015-11-30T01:00:00Z,2015-11-30T13:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-12-01T07:20:08Z,R, UCUR VCUR DEPH DROGUE_PRESENCE
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_DC_MYO_MO_300234062835790_20151130.nc,32.1530191209,32.1676059274,31.3196150431,31.3980670519,2015-11-30T00:00:00Z,2015-11-30T06:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-12-01T07:20:08Z,R, UCUR VCUR DEPH DROGUE_PRESENCE
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_DC_MYO_MO_300234062836570_20151130.nc,32.7871973406,32.8319991898,31.1341640238,31.2048223791,2015-11-30T01:00:00Z,2015-11-30T13:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-12-01T07:20:08Z,R, UCUR VCUR DEPH DROGUE_PRESENCE
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_DC_MYO_MO_300234062836780_20151130.nc,35.088605462,35.1376190654,31.2155928061,31.3150045894,2015-11-30T02:00:00Z,2015-11-30T14:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2015-12-01T07:20:08Z,R, UCUR VCUR DEPH DROGUE_PRESENCE
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_MO_61141_20151130.nc,38.8245,38.8245,0.783667,0.783667,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:51Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH TEMP VCSP VDIR VTDH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151130/MO_LATEST_TS_MO_61499_20151130.nc,39.4928,39.4928,2.7004,2.7004,2015-11-30T00:00:00Z,2015-11-30T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:12Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH SVEL TEMP VCSP VDIR VTDH WDIR WSPD
